"","date","year","quartly","catalogue","type","sales2","cost2","profit2","area","city"
"1444",2011-10-01,2011,"Q4","影音周邊","豪華型",1078.442,365.982,712.46,"南部","台南市"
"1445",2011-01-01,2011,"Q1","照相機與攝影機","豪華型",1413.121,702.77,710.351,"南部","台南市"
"1446",2011-04-01,2011,"Q2","照相機與攝影機","豪華型",1541.587,1828.989,-287.402,"南部","台南市"
"1447",2011-07-01,2011,"Q3","照相機與攝影機","豪華型",1070.488,1342.112,-271.624,"南部","台南市"
"1448",2011-10-01,2011,"Q4","照相機與攝影機","豪華型",1198.442,1843.846,-645.404,"南部","台南市"
"1449",2011-01-01,2011,"Q1","行動及無線電話","豪華型",14170.466,20390.257,-6219.791,"南部","台南市"
"1450",2011-04-01,2011,"Q2","行動及無線電話","豪華型",15458.69,4433.683,11025.007,"南部","台南市"
"1451",2011-07-01,2011,"Q3","行動及無線電話","豪華型",10751.281,15550.6,-4799.319,"南部","台南市"
"1452",2011-10-01,2011,"Q4","行動及無線電話","豪華型",12034.38,18874.276,-6839.896,"南部","台南市"
"1453",2011-01-01,2011,"Q1","電腦","豪華型",24533.355,30423.385,-5890.03,"南部","台南市"
"1454",2011-04-01,2011,"Q2","電腦","豪華型",29013.66,23179.239,5834.421,"南部","台南市"
"1455",2011-07-01,2011,"Q3","電腦","豪華型",29001.525,39522.8,-10521.275,"南部","台南市"
"1456",2011-10-01,2011,"Q4","電腦","豪華型",31222.958,17643.68,13579.278,"南部","台南市"
"1457",2011-01-01,2011,"Q1","遊戲及玩具","豪華型",32832.012,22745.497,10086.515,"南部","台南市"
"1458",2011-04-01,2011,"Q2","遊戲及玩具","豪華型",4068.57,2215.66,1852.91,"南部","台南市"
"1459",2011-07-01,2011,"Q3","遊戲及玩具","豪華型",3758.598,4724.063,-965.465,"南部","台南市"
"1460",2011-10-01,2011,"Q4","遊戲及玩具","豪華型",4046.495,3229.465,817.03,"南部","台南市"
"1461",2011-01-01,2011,"Q1","家用周邊配件","豪華型",15701.347,20850.301,-5148.954,"南部","台南市"
"1462",2011-04-01,2011,"Q2","家用周邊配件","豪華型",17128.742,2767.349,14361.393,"南部","台南市"
"1463",2011-07-01,2011,"Q3","家用周邊配件","豪華型",18560.976,7285.89,11275.086,"南部","台南市"
"1464",2011-10-01,2011,"Q4","家用周邊配件","豪華型",19982.693,28871.082,-8888.389,"南部","台南市"
"1465",2011-01-01,2011,"Q1","音樂、電影及有聲書","豪華型",628.054,697.9,-69.846,"南部","台南市"
"1466",2011-04-01,2011,"Q2","音樂、電影及有聲書","豪華型",685.15,695.245,-10.095,"南部","台南市"
"1467",2011-07-01,2011,"Q3","音樂、電影及有聲書","豪華型",742.439,352.839,389.6,"南部","台南市"
"1468",2011-10-01,2011,"Q4","音樂、電影及有聲書","豪華型",799.308,465.644,333.664,"南部","台南市"
"1469",2011-01-01,2011,"Q1","電視及影片","豪華型",4317.87,6211.819,-1893.949,"南部","台南市"
"1470",2011-04-01,2011,"Q2","電視及影片","豪華型",5181.445,5153.771,27.674,"南部","台南市"
"1471",2011-07-01,2011,"Q3","電視及影片","豪華型",5614.695,760.905,4853.79,"南部","台南市"
"1472",2011-10-01,2011,"Q4","電視及影片","豪華型",6044.765,8257.898,-2213.133,"南部","台南市"
"1473",2012-01-01,2012,"Q1","影音周邊","豪華型",1586.802,1103.108,483.694,"南部","台南市"
"1474",2012-04-01,2012,"Q2","影音周邊","豪華型",1813.488,1367.31,446.178,"南部","台南市"
"1475",2012-07-01,2012,"Q3","影音周邊","豪華型",1190.101,490.546,699.555,"南部","台南市"
"1476",2012-10-01,2012,"Q4","影音周邊","豪華型",1043.11,346.302,696.808,"南部","台南市"
"1477",2012-01-01,2012,"Q1","照相機與攝影機","豪華型",1586.802,415.411,1171.391,"南部","台南市"
"1478",2012-04-01,2012,"Q2","照相機與攝影機","豪華型",1813.488,922.838,890.65,"南部","台南市"
"1479",2012-07-01,2012,"Q3","照相機與攝影機","豪華型",1190.101,1101.383,88.718,"南部","台南市"
"1480",2012-10-01,2012,"Q4","照相機與攝影機","豪華型",1043.11,326.047,717.063,"南部","台南市"
"1481",2012-01-01,2012,"Q1","行動及無線電話","豪華型",15912.094,22533.364,-6621.27,"南部","台南市"
"1482",2012-04-01,2012,"Q2","行動及無線電話","豪華型",18185.251,18309.774,-124.523,"南部","台南市"
"1483",2012-07-01,2012,"Q3","行動及無線電話","豪華型",11934.071,17560.864,-5626.793,"南部","台南市"
"1484",2012-10-01,2012,"Q4","行動及無線電話","豪華型",10460.071,10511.996,-51.925,"南部","台南市"
"1485",2012-01-01,2012,"Q1","電腦","豪華型",27548.64,9249.392,18299.248,"南部","台南市"
"1486",2012-04-01,2012,"Q2","電腦","豪華型",31484.16,48498.888,-17014.728,"南部","台南市"
"1487",2012-07-01,2012,"Q3","電腦","豪華型",26661.48,23457.097,3204.383,"南部","台南市"
"1488",2012-10-01,2012,"Q4","電腦","豪華型",30109.541,43303.662,-13194.121,"南部","台南市"
"1489",2012-01-01,2012,"Q1","遊戲及玩具","豪華型",3570.304,5479.571,-1909.267,"南部","台南市"
"1490",2012-04-01,2012,"Q2","遊戲及玩具","豪華型",4080.347,4739.055,-658.708,"南部","台南市"
"1491",2012-07-01,2012,"Q3","遊戲及玩具","豪華型",3877.728,413.975,3463.753,"南部","台南市"
"1492",2012-10-01,2012,"Q4","遊戲及玩具","豪華型",4146.997,4179.897,-32.9,"南部","台南市"
"1493",2012-01-01,2012,"Q1","家用周邊配件","豪華型",17631.13,9856.123,7775.007,"南部","台南市"
"1494",2012-04-01,2012,"Q2","家用周邊配件","豪華型",20149.862,30377.161,-10227.299,"南部","台南市"
"1495",2012-07-01,2012,"Q3","家用周邊配件","豪華型",19223.347,16254.869,2968.478,"南部","台南市"
"1496",2012-10-01,2012,"Q4","家用周邊配件","豪華型",23590.106,3235.288,20354.818,"南部","台南市"
"1497",2012-01-01,2012,"Q1","音樂、電影及有聲書","豪華型",705.245,682.204,23.041,"南部","台南市"
"1498",2012-04-01,2012,"Q2","音樂、電影及有聲書","豪華型",805.995,812.932,-6.937,"南部","台南市"
"1499",2012-07-01,2012,"Q3","音樂、電影及有聲書","豪華型",708.934,793.888,-84.954,"南部","台南市"
"1500",2012-10-01,2012,"Q4","音樂、電影及有聲書","豪華型",703.604,325.302,378.302,"南部","台南市"
"1501",2012-01-01,2012,"Q1","電視及影片","豪華型",5333.417,615.018,4718.399,"南部","台南市"
"1502",2012-04-01,2012,"Q2","電視及影片","豪華型",6095.333,5480.902,614.431,"南部","台南市"
"1503",2012-07-01,2012,"Q3","電視及影片","豪華型",5800.063,7584.912,-1784.849,"南部","台南市"
"1504",2012-10-01,2012,"Q4","電視及影片","豪華型",3506.007,2378.367,1127.64,"南部","台南市"
"1505",2013-01-01,2013,"Q1","影音周邊","豪華型",1454.822,1812.355,-357.533,"南部","台南市"
"1506",2013-04-01,2013,"Q2","影音周邊","豪華型",1499.064,259.315,1239.749,"南部","台南市"
"1507",2013-07-01,2013,"Q3","影音周邊","豪華型",1454.822,382.915,1071.907,"南部","台南市"
"1508",2013-10-01,2013,"Q4","影音周邊","豪華型",1499.064,264.15,1234.914,"南部","台南市"
"1509",2013-01-01,2013,"Q1","照相機與攝影機","豪華型",1454.822,979.618,475.204,"南部","台南市"
"1510",2013-04-01,2013,"Q2","照相機與攝影機","豪華型",929.064,1149.27,-220.206,"南部","台南市"
"1511",2013-01-01,2013,"Q1","照相機與攝影機","豪華型",1454.822,1859.545,-404.723,"南部","台南市"
"1512",2013-04-01,2013,"Q2","照相機與攝影機","豪華型",929.064,547.036,382.028,"南部","台南市"
"1513",2013-01-01,2013,"Q1","行動及無線電話","豪華型",8872.802,6613.477,2259.325,"南部","台南市"
"1514",2013-04-01,2013,"Q2","行動及無線電話","豪華型",9316.443,2266.932,7049.511,"南部","台南市"
"1515",2013-07-01,2013,"Q3","行動及無線電話","豪華型",8872.802,5120.169,3752.633,"南部","台南市"
"1516",2013-10-01,2013,"Q4","行動及無線電話","豪華型",9316.443,7087.969,2228.474,"南部","台南市"
"1517",2013-01-01,2013,"Q1","電腦","豪華型",15361.5,5767.781,9593.719,"南部","台南市"
"1518",2013-04-01,2013,"Q2","電腦","豪華型",16129.575,16657.918,-528.343,"南部","台南市"
"1519",2013-07-01,2013,"Q3","電腦","豪華型",15361.5,11756.72,3604.78,"南部","台南市"
"1520",2013-10-01,2013,"Q4","電腦","豪華型",16129.575,21002.066,-4872.491,"南部","台南市"
"1521",2013-01-01,2013,"Q1","遊戲及玩具","豪華型",1990.85,2643.524,-652.674,"南部","台南市"
"1522",2013-04-01,2013,"Q2","遊戲及玩具","豪華型",2090.393,2883.187,-792.794,"南部","台南市"
"1523",2013-07-01,2013,"Q3","遊戲及玩具","豪華型",1990.85,921.355,1069.495,"南部","台南市"
"1524",2013-10-01,2013,"Q4","遊戲及玩具","豪華型",2090.393,3014,-923.607,"南部","台南市"
"1525",2013-01-01,2013,"Q1","家用周邊配件","豪華型",9831.36,13299.724,-3468.364,"南部","台南市"
"1526",2013-04-01,2013,"Q2","家用周邊配件","豪華型",10322.928,16171.968,-5849.04,"南部","台南市"
"1527",2013-01-01,2013,"Q1","音樂、電影及有聲書","豪華型",393.254,88.223,305.031,"南部","台南市"
"1528",2013-04-01,2013,"Q2","音樂、電影及有聲書","豪華型",412.917,462.444,-49.527,"南部","台南市"
"1529",2013-01-01,2013,"Q1","電視及影片","豪華型",2973.986,3806.765,-832.779,"南部","台南市"
"1530",2013-04-01,2013,"Q2","電視及影片","豪華型",3122.686,755.192,2367.494,"南部","台南市"
"1531",2013-07-01,2013,"Q3","家用周邊配件","豪華型",9831.36,5917.289,3914.071,"南部","台南市"
"1532",2013-10-01,2013,"Q4","家用周邊配件","豪華型",10322.928,9481.428,841.5,"南部","台南市"
"1533",2013-07-01,2013,"Q3","音樂、電影及有聲書","豪華型",393.254,521.058,-127.804,"南部","台南市"
"1534",2013-10-01,2013,"Q4","音樂、電影及有聲書","豪華型",412.917,142.241,270.676,"南部","台南市"
"1535",2013-07-01,2013,"Q3","電視及影片","豪華型",2973.986,1055.011,1918.975,"南部","台南市"
"1536",2013-10-01,2013,"Q4","電視及影片","豪華型",3122.686,3092.955,29.731,"南部","台南市"
"1537",2011-01-01,2011,"Q1","影音周邊","經濟型",2333.328,1088.934,1244.394,"南部","台南市"
"1538",2011-04-01,2011,"Q2","影音周邊","經濟型",2609.451,2235.576,373.875,"南部","台南市"
"1539",2011-07-01,2011,"Q3","影音周邊","經濟型",2487.303,2589.721,-102.418,"南部","台南市"
"1540",2011-10-01,2011,"Q4","影音周邊","經濟型",2964.29,4166.221,-1201.931,"南部","台南市"
"1541",2011-01-01,2011,"Q1","照相機與攝影機","經濟型",1531.997,1827.438,-295.441,"南部","台南市"
"1542",2011-04-01,2011,"Q2","照相機與攝影機","經濟型",1409.451,194.609,1214.842,"南部","台南市"
"1543",2011-07-01,2011,"Q3","照相機與攝影機","經濟型",1527.303,558.424,968.879,"南部","台南市"
"1544",2011-10-01,2011,"Q4","照相機與攝影機","經濟型",1644.29,192.549,1451.741,"南部","台南市"
"1545",2011-01-01,2011,"Q1","行動及無線電話","經濟型",12955.854,20023.955,-7068.101,"南部","台南市"
"1546",2011-04-01,2011,"Q2","行動及無線電話","經濟型",14133.659,5544.826,8588.833,"南部","台南市"
"1547",2011-07-01,2011,"Q3","行動及無線電話","經濟型",15315.457,23931.709,-8616.252,"南部","台南市"
"1548",2011-10-01,2011,"Q4","行動及無線電話","經濟型",16488.576,10693.241,5795.335,"南部","台南市"
"1549",2011-01-01,2011,"Q1","電腦","經濟型",22430.496,34079.339,-11648.843,"南部","台南市"
"1550",2011-04-01,2011,"Q2","電腦","經濟型",10069.632,5239.432,4830.2,"南部","台南市"
"1551",2011-07-01,2011,"Q3","電腦","經濟型",26515.68,8977.591,17538.089,"南部","台南市"
"1552",2011-10-01,2011,"Q4","電腦","經濟型",28546.704,7701.15,20845.554,"南部","台南市"
"1553",2011-01-01,2011,"Q1","遊戲及玩具","經濟型",2074.979,2791.756,-716.777,"南部","台南市"
"1554",2011-04-01,2011,"Q2","遊戲及玩具","經濟型",3171.264,2864.233,307.031,"南部","台南市"
"1555",2011-07-01,2011,"Q3","遊戲及玩具","經濟型",3436.432,2733.308,703.124,"南部","台南市"
"1556",2011-10-01,2011,"Q4","遊戲及玩具","經濟型",3699.653,5093.188,-1393.535,"南部","台南市"
"1557",2011-01-01,2011,"Q1","家用周邊配件","經濟型",14355.517,19230.06,-4874.543,"南部","台南市"
"1558",2011-04-01,2011,"Q2","家用周邊配件","經濟型",15660.564,8118.707,7541.857,"南部","台南市"
"1559",2011-07-01,2011,"Q3","家用周邊配件","經濟型",16970.035,9226.844,7743.191,"南部","台南市"
"1560",2011-10-01,2011,"Q4","家用周邊配件","經濟型",18269.891,29188.898,-10919.007,"南部","台南市"
"1561",2011-01-01,2011,"Q1","音樂、電影及有聲書","經濟型",574.221,240.549,333.672,"南部","台南市"
"1562",2011-04-01,2011,"Q2","音樂、電影及有聲書","經濟型",626.423,581.74,44.683,"南部","台南市"
"1563",2011-07-01,2011,"Q3","音樂、電影及有聲書","經濟型",678.801,653.235,25.566,"南部","台南市"
"1564",2011-10-01,2011,"Q4","音樂、電影及有聲書","經濟型",730.796,736.539,-5.743,"南部","台南市"
"1565",2011-01-01,2011,"Q1","電視及影片","經濟型",3947.767,845.97,3101.797,"南部","台南市"
"1566",2011-04-01,2011,"Q2","電視及影片","經濟型",4737.321,4692.342,44.979,"南部","台南市"
"1567",2011-07-01,2011,"Q3","電視及影片","經濟型",5133.436,2112.35,3021.086,"南部","台南市"
"1568",2011-10-01,2011,"Q4","電視及影片","經濟型",5526.642,2569.751,2956.891,"南部","台南市"
"1569",2012-01-01,2012,"Q1","影音周邊","經濟型",2515.564,911.952,1603.612,"南部","台南市"
"1570",2012-04-01,2012,"Q2","影音周邊","經濟型",2583.502,552.501,2031.001,"南部","台南市"
"1571",2012-07-01,2012,"Q3","影音周邊","經濟型",3341.673,2564.427,777.246,"南部","台南市"
"1572",2012-10-01,2012,"Q4","影音周邊","經濟型",3551.353,2109.223,1442.13,"南部","台南市"
"1573",2012-01-01,2012,"Q1","照相機與攝影機","經濟型",1735.564,1790.345,-54.781,"南部","台南市"
"1574",2012-04-01,2012,"Q2","照相機與攝影機","經濟型",1983.502,2179.796,-196.294,"南部","台南市"
"1575",2012-07-01,2012,"Q3","照相機與攝影機","經濟型",1301.673,1589.813,-288.14,"南部","台南市"
"1576",2012-10-01,2012,"Q4","照相機與攝影機","經濟型",1211.353,1921.984,-710.631,"南部","台南市"
"1577",2012-01-01,2012,"Q1","行動及無線電話","經濟型",17403.853,6619.351,10784.502,"南部","台南市"
"1578",2012-04-01,2012,"Q2","行動及無線電話","經濟型",19890.118,21762.557,-1872.439,"南部","台南市"
"1579",2012-07-01,2012,"Q3","行動及無線電話","經濟型",13052.89,10119.807,2933.083,"南部","台南市"
"1580",2012-10-01,2012,"Q4","行動及無線電話","經濟型",12147.179,14327.896,-2180.717,"南部","台南市"
"1581",2012-01-01,2012,"Q1","電腦","經濟型",30131.325,21826.757,8304.568,"南部","台南市"
"1582",2012-04-01,2012,"Q2","電腦","經濟型",34435.8,8449.96,25985.84,"南部","台南市"
"1583",2012-07-01,2012,"Q3","電腦","經濟型",22598.494,4790.963,17807.531,"南部","台南市"
"1584",2012-10-01,2012,"Q4","電腦","經濟型",21030.435,23015.773,-1985.338,"南部","台南市"
"1585",2012-01-01,2012,"Q1","遊戲及玩具","經濟型",3905.02,4887.734,-982.714,"南部","台南市"
"1586",2012-04-01,2012,"Q2","遊戲及玩具","經濟型",4462.88,5464.064,-1001.184,"南部","台南市"
"1587",2012-07-01,2012,"Q3","遊戲及玩具","經濟型",2928.765,3443.544,-514.779,"南部","台南市"
"1588",2012-10-01,2012,"Q4","遊戲及玩具","經濟型",2725.544,1232.508,1493.036,"南部","台南市"
"1589",2012-01-01,2012,"Q1","家用周邊配件","經濟型",19284.048,8781.932,10502.116,"南部","台南市"
"1590",2012-04-01,2012,"Q2","家用周邊配件","經濟型",22038.912,8832.586,13206.326,"南部","台南市"
"1591",2012-07-01,2012,"Q3","家用周邊配件","經濟型",14463.036,13095.186,1367.85,"南部","台南市"
"1592",2012-10-01,2012,"Q4","家用周邊配件","經濟型",13459.478,2643.548,10815.93,"南部","台南市"
"1593",2012-01-01,2012,"Q1","音樂、電影及有聲書","經濟型",771.362,701.69,69.672,"南部","台南市"
"1594",2012-04-01,2012,"Q2","音樂、電影及有聲書","經濟型",881.556,832.352,49.204,"南部","台南市"
"1595",2012-07-01,2012,"Q3","音樂、電影及有聲書","經濟型",578.521,913.518,-334.997,"南部","台南市"
"1596",2012-10-01,2012,"Q4","音樂、電影及有聲書","經濟型",538.379,319.868,218.511,"南部","台南市"
"1597",2012-01-01,2012,"Q1","電視及影片","經濟型",5833.425,7475.233,-1641.808,"南部","台南市"
"1598",2012-04-01,2012,"Q2","電視及影片","經濟型",6666.771,7264.623,-597.852,"南部","台南市"
"1599",2012-07-01,2012,"Q3","電視及影片","經濟型",4375.068,3208.348,1166.72,"南部","台南市"
"1600",2012-10-01,2012,"Q4","電視及影片","經濟型",4071.492,5570.695,-1499.203,"南部","台南市"
"1601",2013-01-01,2013,"Q1","影音周邊","經濟型",5412.672,6272.76,-860.088,"南部","台南市"
"1602",2013-04-01,2013,"Q2","影音周邊","經濟型",5348.506,5041.06,307.446,"南部","台南市"
"1603",2013-07-01,2013,"Q3","影音周邊","經濟型",5412.672,3382.332,2030.34,"南部","台南市"
"1604",2013-10-01,2013,"Q4","影音周邊","經濟型",5348.506,7538.323,-2189.817,"南部","台南市"
"1605",2013-01-01,2013,"Q1","照相機與攝影機","經濟型",2100.672,1788.452,312.22,"南部","台南市"
"1606",2013-04-01,2013,"Q2","照相機與攝影機","經濟型",2468.506,473.37,1995.136,"南部","台南市"
"1607",2013-07-01,2013,"Q3","照相機與攝影機","經濟型",2100.672,2843.427,-742.755,"南部","台南市"
"1608",2013-10-01,2013,"Q4","照相機與攝影機","經濟型",2468.506,2690.167,-221.661,"南部","台南市"
"1609",2013-01-01,2013,"Q1","行動及無線電話","經濟型",22491.072,2555,19936.072,"南部","台南市"
"1610",2013-04-01,2013,"Q2","行動及無線電話","經濟型",24731.626,25030.191,-298.565,"南部","台南市"
"1611",2013-07-01,2013,"Q3","行動及無線電話","經濟型",22491.072,8882.051,13609.021,"南部","台南市"
"1612",2013-10-01,2013,"Q4","行動及無線電話","經濟型",24731.626,5115.687,19615.939,"南部","台南市"
"1613",2013-01-01,2013,"Q1","電腦","經濟型",42120,12023.086,30096.914,"南部","台南市"
"1614",2013-04-01,2013,"Q2","電腦","經濟型",43506,34047.374,9458.626,"南部","台南市"
"1615",2013-07-01,2013,"Q3","電腦","經濟型",42120,36204.685,5915.315,"南部","台南市"
"1616",2013-10-01,2013,"Q4","電腦","經濟型",43506,36219.624,7286.376,"南部","台南市"
"1617",2013-01-01,2013,"Q1","遊戲及玩具","經濟型",5032.512,6223.774,-1191.262,"南部","台南市"
"1618",2013-04-01,2013,"Q2","遊戲及玩具","經濟型",5932.138,1687.019,4245.119,"南部","台南市"
"1619",2013-07-01,2013,"Q3","遊戲及玩具","經濟型",5032.512,4595.16,437.352,"南部","台南市"
"1620",2013-10-01,2013,"Q4","遊戲及玩具","經濟型",5932.138,3942.287,1989.851,"南部","台南市"
"1621",2013-01-01,2013,"Q1","家用周邊配件","經濟型",24940.8,4084.036,20856.764,"南部","台南市"
"1622",2013-04-01,2013,"Q2","家用周邊配件","經濟型",26547.84,30528.976,-3981.136,"南部","台南市"
"1623",2013-01-01,2013,"Q1","音樂、電影及有聲書","經濟型",997.632,1100.901,-103.269,"南部","台南市"
"1624",2013-04-01,2013,"Q2","音樂、電影及有聲書","經濟型",1105.114,1622.254,-517.14,"南部","台南市"
"1625",2013-01-01,2013,"Q1","電視及影片","經濟型",7526.592,8475.981,-949.389,"南部","台南市"
"1626",2013-04-01,2013,"Q2","電視及影片","經濟型",8082.922,12017.42,-3934.498,"南部","台南市"
"1627",2013-07-01,2013,"Q3","家用周邊配件","經濟型",24940.8,15962.024,8978.776,"南部","台南市"
"1628",2013-10-01,2013,"Q4","家用周邊配件","經濟型",26547.84,17810.997,8736.843,"南部","台南市"
"1629",2013-07-01,2013,"Q3","音樂、電影及有聲書","經濟型",997.632,703.946,293.686,"南部","台南市"
"1630",2013-10-01,2013,"Q4","音樂、電影及有聲書","經濟型",1105.114,871.782,233.332,"南部","台南市"
"1631",2013-07-01,2013,"Q3","電視及影片","經濟型",7526.592,8814.36,-1287.768,"南部","台南市"
"1632",2013-10-01,2013,"Q4","電視及影片","經濟型",8082.922,9821.122,-1738.2,"南部","台南市"
"1633",2011-01-01,2011,"Q1","影音周邊","一般型",1620.619,2480.303,-859.684,"南部","台南市"
"1634",2011-04-01,2011,"Q2","影音周邊","一般型",1453.496,1022.23,431.266,"南部","台南市"
"1635",2011-07-01,2011,"Q3","影音周邊","一般型",1215.031,614.938,600.093,"南部","台南市"
"1636",2011-10-01,2011,"Q4","影音周邊","一般型",1695.674,2262.328,-566.654,"南部","台南市"
"1637",2011-01-01,2011,"Q1","照相機與攝影機","一般型",1332.371,1464.262,-131.891,"南部","台南市"
"1638",2011-04-01,2011,"Q2","照相機與攝影機","一般型",1453.496,1247.83,205.666,"南部","台南市"
"1639",2011-07-01,2011,"Q3","照相機與攝影機","一般型",1575.031,202.557,1372.474,"南部","台南市"
"1640",2011-10-01,2011,"Q4","照相機與攝影機","一般型",1695.674,1312.854,382.82,"南部","台南市"
"1641",2011-01-01,2011,"Q1","行動及無線電話","一般型",13360.725,14190.035,-829.31,"南部","台南市"
"1642",2011-04-01,2011,"Q2","行動及無線電話","一般型",14575.336,17278.971,-2703.635,"南部","台南市"
"1643",2011-07-01,2011,"Q3","行動及無線電話","一般型",15794.065,5776.263,10017.802,"南部","台南市"
"1644",2011-10-01,2011,"Q4","行動及無線電話","一般型",17003.844,13435.15,3568.694,"南部","台南市"
"1645",2011-01-01,2011,"Q1","電腦","一般型",23131.449,36010.27,-12878.821,"南部","台南市"
"1646",2011-04-01,2011,"Q2","電腦","一般型",10384.308,6948.583,3435.725,"南部","台南市"
"1647",2011-07-01,2011,"Q3","電腦","一般型",27344.295,35971.67,-8627.375,"南部","台南市"
"1648",2011-10-01,2011,"Q4","電腦","一般型",29438.789,13643.632,15795.157,"南部","台南市"
"1649",2011-01-01,2011,"Q1","遊戲及玩具","一般型",2327.322,3537.215,-1209.893,"南部","台南市"
"1650",2011-04-01,2011,"Q2","遊戲及玩具","一般型",3270.366,4017.767,-747.401,"南部","台南市"
"1651",2011-07-01,2011,"Q3","遊戲及玩具","一般型",3543.821,3734.943,-191.122,"南部","台南市"
"1652",2011-10-01,2011,"Q4","遊戲及玩具","一般型",3815.267,5133.701,-1318.434,"南部","台南市"
"1653",2011-01-01,2011,"Q1","家用周邊配件","一般型",14804.127,7242.258,7561.869,"南部","台南市"
"1654",2011-04-01,2011,"Q2","家用周邊配件","一般型",16149.957,19762.178,-3612.221,"南部","台南市"
"1655",2011-07-01,2011,"Q3","家用周邊配件","一般型",17500.349,15474.992,2025.357,"南部","台南市"
"1656",2011-10-01,2011,"Q4","家用周邊配件","一般型",18840.825,28545.635,-9704.81,"南部","台南市"
"1657",2011-01-01,2011,"Q1","音樂、電影及有聲書","一般型",592.165,350.179,241.986,"南部","台南市"
"1658",2011-04-01,2011,"Q2","音樂、電影及有聲書","一般型",645.998,360.301,285.697,"南部","台南市"
"1659",2011-07-01,2011,"Q3","音樂、電影及有聲書","一般型",700.014,280.15,419.864,"南部","台南市"
"1660",2011-10-01,2011,"Q4","音樂、電影及有聲書","一般型",753.633,981.41,-227.777,"南部","台南市"
"1661",2011-01-01,2011,"Q1","電視及影片","一般型",4071.135,3781.703,289.432,"南部","台南市"
"1662",2011-04-01,2011,"Q2","電視及影片","一般型",4885.362,7305.144,-2419.782,"南部","台南市"
"1663",2011-07-01,2011,"Q3","電視及影片","一般型",5293.856,3891.708,1402.148,"南部","台南市"
"1664",2011-10-01,2011,"Q4","電視及影片","一般型",5699.349,4578.461,1120.888,"南部","台南市"
"1665",2012-01-01,2012,"Q1","影音周邊","一般型",1636.389,220.144,1416.245,"南部","台南市"
"1666",2012-04-01,2012,"Q2","影音周邊","一般型",1510.159,1050.057,460.102,"南部","台南市"
"1667",2012-07-01,2012,"Q3","影音周邊","一般型",1467.292,450.075,1017.217,"南部","台南市"
"1668",2012-10-01,2012,"Q4","影音周邊","一般型",1710.407,2544.168,-833.761,"南部","台南市"
"1669",2012-01-01,2012,"Q1","照相機與攝影機","一般型",1636.389,1220.08,416.309,"南部","台南市"
"1670",2012-04-01,2012,"Q2","照相機與攝影機","一般型",1870.159,1739.848,130.311,"南部","台南市"
"1671",2012-07-01,2012,"Q3","照相機與攝影機","一般型",1227.292,1759.835,-532.543,"南部","台南市"
"1672",2012-10-01,2012,"Q4","照相機與攝影機","一般型",1110.407,1290.55,-180.143,"南部","台南市"
"1673",2012-01-01,2012,"Q1","行動及無線電話","一般型",16409.347,24462.951,-8053.604,"南部","台南市"
"1674",2012-04-01,2012,"Q2","行動及無線電話","一般型",18753.54,17054.138,1699.402,"南部","台南市"
"1675",2012-07-01,2012,"Q3","行動及無線電話","一般型",12307.011,13434.3,-1127.289,"南部","台南市"
"1676",2012-10-01,2012,"Q4","行動及無線電話","一般型",11134.914,8932.712,2202.202,"南部","台南市"
"1677",2012-01-01,2012,"Q1","電腦","一般型",28409.535,5141.956,23267.579,"南部","台南市"
"1678",2012-04-01,2012,"Q2","電腦","一般型",32468.04,3408.686,29059.354,"南部","台南市"
"1679",2012-07-01,2012,"Q3","電腦","一般型",21307.151,24508.524,-3201.373,"南部","台南市"
"1680",2012-10-01,2012,"Q4","電腦","一般型",19277.899,5011.718,14266.181,"南部","台南市"
"1681",2012-01-01,2012,"Q1","遊戲及玩具","一般型",3681.876,3141.725,540.151,"南部","台南市"
"1682",2012-04-01,2012,"Q2","遊戲及玩具","一般型",4207.858,1960.506,2247.352,"南部","台南市"
"1683",2012-07-01,2012,"Q3","遊戲及玩具","一般型",2761.407,1669.691,1091.716,"南部","台南市"
"1684",2012-10-01,2012,"Q4","遊戲及玩具","一般型",2498.416,3727.819,-1229.403,"南部","台南市"
"1685",2012-01-01,2012,"Q1","家用周邊配件","一般型",18182.102,22689.034,-4506.932,"南部","台南市"
"1686",2012-04-01,2012,"Q2","家用周邊配件","一般型",20779.546,2761.017,18018.529,"南部","台南市"
"1687",2012-07-01,2012,"Q3","家用周邊配件","一般型",13636.577,4483.66,9152.917,"南部","台南市"
"1688",2012-10-01,2012,"Q4","家用周邊配件","一般型",12337.855,16511.081,-4173.226,"南部","台南市"
"1689",2012-01-01,2012,"Q1","音樂、電影及有聲書","一般型",727.284,693.396,33.888,"南部","台南市"
"1690",2012-04-01,2012,"Q2","音樂、電影及有聲書","一般型",831.182,432.917,398.265,"南部","台南市"
"1691",2012-07-01,2012,"Q3","音樂、電影及有聲書","一般型",545.463,866.953,-321.49,"南部","台南市"
"1692",2012-10-01,2012,"Q4","音樂、電影及有聲書","一般型",493.514,328.299,165.215,"南部","台南市"
"1693",2012-01-01,2012,"Q1","電視及影片","一般型",5500.086,7595.118,-2095.032,"南部","台南市"
"1694",2012-04-01,2012,"Q2","電視及影片","一般型",6285.813,2295.29,3990.523,"南部","台南市"
"1695",2012-07-01,2012,"Q3","電視及影片","一般型",4125.065,2180.996,1944.069,"南部","台南市"
"1696",2012-10-01,2012,"Q4","電視及影片","一般型",3732.201,5621.051,-1888.85,"南部","台南市"
